ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-07-30,56003127.16063698,47030229.277676105,65538467.59008526,56003127.16063698,56003127.16063698,-147789.5958068284,-147789.5958068284,-147789.5958068284,-859143.5992380042,-859143.5992380042,-859143.5992380042,711354.0034311757,711354.0034311757,711354.0034311757,0.0,0.0,0.0,55855337.56483015
2024-07-31,56001814.29254132,48252725.79186315,66960977.72713529,56001814.29254132,56001814.29254132,1420145.8682431553,1420145.8682431553,1420145.8682431553,572021.303514079,572021.303514079,572021.303514079,848124.5647290765,848124.5647290765,848124.5647290765,0.0,0.0,0.0,57421960.160784476
2024-08-01,56000501.42444567,47871900.006847665,66243448.836734325,56000501.42444567,56000501.42444567,1405391.244020683,1405391.244020683,1405391.244020683,423331.8324038411,423331.8324038411,423331.8324038411,982059.4116168418,982059.4116168418,982059.4116168418,0.0,0.0,0.0,57405892.66846635
2024-08-02,55999188.556350015,47203992.85773286,67623977.24841098,55999188.556350015,55999188.556350015,1778652.035430555,1778652.035430555,1778652.035430555,666336.9238908573,666336.9238908573,666336.9238908573,1112315.1115396977,1112315.1115396977,1112315.1115396977,0.0,0.0,0.0,57777840.59178057
2024-08-03,55997875.688254364,48172994.77756561,66970808.298448965,55997875.688254364,55997875.688254364,1495725.0651503603,1495725.0651503603,1495725.0651503603,257615.59947289966,257615.59947289966,257615.59947289966,1238109.4656774607,1238109.4656774607,1238109.4656774607,0.0,0.0,0.0,57493600.75340472
2024-08-04,55996562.820158705,48045593.8959251,66283988.22254459,55996562.820158705,55996562.820158705,1385027.4736034395,1385027.4736034395,1385027.4736034395,26329.720470560584,26329.720470560584,26329.720470560584,1358697.753132879,1358697.753132879,1358697.753132879,0.0,0.0,0.0,57381590.29376215
2024-08-05,55995249.952063054,47073804.8247048,65923840.170875594,55995249.952063054,55995249.952063054,386856.49268822395,386856.49268822395,386856.49268822395,-1086491.780522317,-1086491.780522317,-1086491.780522317,1473348.2732105409,1473348.2732105409,1473348.2732105409,0.0,0.0,0.0,56382106.44475128
2024-08-06,55993937.083967395,46379318.01560776,65204621.160377696,55993937.083967395,55993937.083967395,722175.1535474446,722175.1535474446,722175.1535474446,-859143.5992359314,-859143.5992359314,-859143.5992359314,1581318.752783376,1581318.752783376,1581318.752783376,0.0,0.0,0.0,56716112.23751484
2024-08-07,55992624.21643308,49016498.946851015,67924611.94364265,55992624.21643308,55992624.21643308,2253856.445763394,2253856.445763394,2253856.445763394,572021.3035150049,572021.3035150049,572021.3035150049,1681835.1422483886,1681835.1422483886,1681835.1422483886,0.0,0.0,0.0,58246480.66219647
2024-08-08,55991311.34889876,48408935.96269648,67150235.01446034,55991311.34889876,55991311.34889876,2197406.050984918,2197406.050984918,2197406.050984918,423331.8324040807,423331.8324040807,423331.8324040807,1774074.2185808374,1774074.2185808374,1774074.2185808374,0.0,0.0,0.0,58188717.39988368
2024-08-09,55989998.481364444,49523788.812632605,67613433.14816543,55989998.481364444,55989998.481364444,2523488.175218189,2523488.175218189,2523488.175218189,666336.9238910229,666336.9238910229,666336.9238910229,1857151.2513271663,1857151.2513271663,1857151.2513271663,0.0,0.0,0.0,58513486.65658263
2024-08-10,55988685.61383012,49144777.766817585,67020297.689730205,55988685.61383012,55988685.61383012,2187729.372225512,2187729.372225512,2187729.372225512,257615.5994730774,257615.5994730774,257615.5994730774,1930113.7727524347,1930113.7727524347,1930113.7727524347,0.0,0.0,0.0,58176414.98605563
2024-08-11,55987372.7462958,48849049.40924076,67441444.48100708,55987372.7462958,55987372.7462958,2018271.954974911,2018271.954974911,2018271.954974911,26329.720473608955,26329.720473608955,26329.720473608955,1991942.2345013018,1991942.2345013018,1991942.2345013018,0.0,0.0,0.0,58005644.701270714
2024-08-12,55986059.878761485,47224702.2137742,65928672.82116829,55986059.878761485,55986059.878761485,955066.2587119379,955066.2587119379,955066.2587119379,-1086491.7805165069,-1086491.7805165069,-1086491.7805165069,2041558.0392284447,2041558.0392284447,2041558.0392284447,0.0,0.0,0.0,56941126.13747343
2024-08-13,55984747.01122717,47813870.468542635,66479786.747445874,55984747.01122717,55984747.01122717,1218695.5180153642,1218695.5180153642,1218695.5180153642,-859143.5992372168,-859143.5992372168,-859143.5992372168,2077839.117252581,2077839.117252581,2077839.117252581,0.0,0.0,0.0,57203442.52924253
2024-08-14,55983434.14369284,49322650.87327565,68312282.36532852,55983434.14369284,55983434.14369284,2671664.1903823405,2671664.1903823405,2671664.1903823405,572021.3035147074,572021.3035147074,572021.3035147074,2099642.8868676336,2099642.8868676336,2099642.8868676336,0.0,0.0,0.0,58655098.33407518
2024-08-15,55982121.27615853,49704513.46377712,67933850.42561881,55982121.27615853,55982121.27615853,2529167.936904393,2529167.936904393,2529167.936904393,423331.8324037951,423331.8324037951,423331.8324037951,2105836.104500598,2105836.104500598,2105836.104500598,0.0,0.0,0.0,58511289.21306292
2024-08-16,55980808.40862421,49001643.83955551,68379312.2015116,55980808.40862421,55980808.40862421,2761667.713525711,2761667.713525711,2761667.713525711,666336.9238911762,666336.9238911762,666336.9238911762,2095330.7896345346,2095330.7896345346,2095330.7896345346,0.0,0.0,0.0,58742476.12214992
2024-08-17,55979495.54108989,48700003.64327081,67197007.3495587,55979495.54108989,55979495.54108989,2324740.7107003913,2324740.7107003913,2324740.7107003913,257615.59947223123,257615.59947223123,257615.59947223123,2067125.11122816,2067125.11122816,2067125.11122816,0.0,0.0,0.0,58304236.251790285
2024-08-18,55978182.67355557,48787174.1606059,67446420.85538477,55978182.67355557,55978182.67355557,2046677.5789668122,2046677.5789668122,2046677.5789668122,26329.72047249635,26329.72047249635,26329.72047249635,2020347.8584943158,2020347.8584943158,2020347.8584943158,0.0,0.0,0.0,58024860.25252238
2024-08-19,55976869.80602125,48347396.024963535,66578280.99046599,55976869.80602125,55976869.80602125,867813.119053228,867813.119053228,867813.119053228,-1086491.780516495,-1086491.780516495,-1086491.780516495,1954304.8995697228,1954304.8995697228,1954304.8995697228,0.0,0.0,0.0,56844682.92507448
2024-08-20,55975556.93848693,48042967.10923563,66607606.391555384,55975556.93848693,55975556.93848693,1009382.2663950834,1009382.2663950834,1009382.2663950834,-859143.599235144,-859143.599235144,-859143.599235144,1868525.8656302274,1868525.8656302274,1868525.8656302274,0.0,0.0,0.0,56984939.20488202
2024-08-21,55974244.07095262,49112235.193708435,66514131.07870986,55974244.07095262,55974244.07095262,2334830.4959321585,2334830.4959321585,2334830.4959321585,572021.303515633,572021.303515633,572021.303515633,1762809.1924165254,1762809.1924165254,1762809.1924165254,0.0,0.0,0.0,58309074.56688478
2024-08-22,55972931.20341829,48238006.9641907,67594977.68682253,55972931.20341829,55972931.20341829,2060595.4435160654,2060595.4435160654,2060595.4435160654,423331.8324044239,423331.8324044239,423331.8324044239,1637263.6111116416,1637263.6111116416,1637263.6111116416,0.0,0.0,0.0,58033526.64693436
2024-08-23,55971618.335883975,48535727.133691385,67523870.46415892,55971618.335883975,55971618.335883975,2158681.1328805406,2158681.1328805406,2158681.1328805406,666336.9238910653,666336.9238910653,666336.9238910653,1492344.2089894756,1492344.2089894756,1492344.2089894756,0.0,0.0,0.0,58130299.468764514
2024-08-24,55970305.46834966,47574852.36820052,66855801.649848476,55970305.46834966,55970305.46834966,1586496.8773450642,1586496.8773450642,1586496.8773450642,257615.5994734329,257615.5994734329,257615.5994734329,1328881.2778716316,1328881.2778716316,1328881.2778716316,0.0,0.0,0.0,57556802.34569472
2024-08-25,55968992.600815326,48293033.56169693,66893351.176003434,55968992.600815326,55968992.600815326,1174430.0540386883,1174430.0540386883,1174430.0540386883,26329.720472952256,26329.720472952256,26329.720472952256,1148100.3335657362,1148100.3335657362,1148100.3335657362,0.0,0.0,0.0,57143422.654854015
2024-08-26,55967679.73328102,46702200.87568576,65350682.28955318,55967679.73328102,55967679.73328102,-134859.86244713573,-134859.86244713573,-134859.86244713573,-1086491.7805182852,-1086491.7805182852,-1086491.7805182852,951631.9180711494,951631.9180711494,951631.9180711494,0.0,0.0,0.0,55832819.87083388
2024-08-27,55966366.86574669,46909284.605515964,64121502.66416322,55966366.86574669,55966366.86574669,-117633.5169738015,-117633.5169738015,-117633.5169738015,-859143.5992390236,-859143.5992390236,-859143.5992390236,741510.0822652222,741510.0822652222,741510.0822652222,0.0,0.0,0.0,55848733.34877289
2024-08-28,55965053.998212375,47670631.56225313,66836695.45664656,55965053.998212375,55965053.998212375,1092180.0852573207,1092180.0852573207,1092180.0852573207,572021.3035153355,572021.3035153355,572021.3035153355,520158.7817419851,520158.7817419851,520158.7817419851,0.0,0.0,0.0,57057234.0834697
2024-08-29,55963741.13067805,47671020.19523257,65966112.42466001,55963741.13067805,55963741.13067805,713697.6247996741,713697.6247996741,713697.6247996741,423331.83240413823,423331.83240413823,423331.83240413823,290365.79239553586,290365.79239553586,290365.79239553586,0.0,0.0,0.0,56677438.75547773
2024-08-30,55962428.26314373,47097741.81568939,66008376.48936324,55962428.26314373,55962428.26314373,721581.0776401196,721581.0776401196,721581.0776401196,666336.9238909543,666336.9238909543,666336.9238909543,55244.15374916524,55244.15374916524,55244.15374916524,0.0,0.0,0.0,56684009.34078385
2024-08-31,55961115.395609416,46943332.10662424,65265067.34152228,55961115.395609416,55961115.395609416,75797.16356779698,75797.16356779698,75797.16356779698,257615.59947258668,257615.59947258668,257615.59947258668,-181818.4359047897,-181818.4359047897,-181818.4359047897,0.0,0.0,0.0,56036912.55917721
2024-09-01,55959802.5280751,46386135.179801606,64324253.655568965,55959802.5280751,55959802.5280751,-390891.71065269376,-390891.71065269376,-390891.71065269376,26329.72047183965,26329.72047183965,26329.72047183965,-417221.4311245334,-417221.4311245334,-417221.4311245334,0.0,0.0,0.0,55568910.817422405
2024-09-02,55958489.660540774,45219512.078561656,63611573.57272079,55958489.660540774,55958489.660540774,-1733714.9919188432,-1733714.9919188432,-1733714.9919188432,-1086491.7805200752,-1086491.7805200752,-1086491.7805200752,-647223.2113987679,-647223.2113987679,-647223.2113987679,0.0,0.0,0.0,54224774.66862193
2024-09-03,55957176.79300646,45079106.55898106,63118562.437980205,55957176.79300646,55957176.79300646,-1727164.7880110461,-1727164.7880110461,-1727164.7880110461,-859143.5992386298,-859143.5992386298,-859143.5992386298,-868021.1887724164,-868021.1887724164,-868021.1887724164,0.0,0.0,0.0,54230012.00499541
2024-09-04,55955863.92547214,46431443.04449727,65025887.46184029,55955863.92547214,55955863.92547214,-503816.9831687028,-503816.9831687028,-503816.9831687028,572021.3035174847,572021.3035174847,572021.3035174847,-1075838.2866861874,-1075838.2866861874,-1075838.2866861874,0.0,0.0,0.0,55452046.942303434
2024-09-05,55954551.05793782,45752667.06733673,63908486.99053257,55954551.05793782,55954551.05793782,-843681.7054193014,-843681.7054193014,-843681.7054193014,423331.83240385255,423331.83240385255,423331.83240385255,-1267013.537823154,-1267013.537823154,-1267013.537823154,0.0,0.0,0.0,55110869.35251852
2024-09-06,55953238.1904035,45471146.82231175,63691151.227141626,55953238.1904035,55953238.1904035,-771757.399025099,-771757.399025099,-771757.399025099,666336.9238911201,666336.9238911201,666336.9238911201,-1438094.322916219,-1438094.322916219,-1438094.322916219,0.0,0.0,0.0,55181480.7913784
2024-09-07,55951925.32286918,45608944.71722122,64166919.53751113,55951925.32286918,55951925.32286918,-1328312.0183705282,-1328312.0183705282,-1328312.0183705282,257615.59947306922,257615.59947306922,257615.59947306922,-1585927.6178435977,-1585927.6178435977,-1585927.6178435977,0.0,0.0,0.0,54623613.30449865
2024-09-08,55950612.455334865,45411733.01291723,63265404.022982284,55950612.455334865,55950612.455334865,-1681417.8191977744,-1681417.8191977744,-1681417.8191977744,26329.720474888163,26329.720474888163,26329.720474888163,-1707747.5396726623,-1707747.5396726623,-1707747.5396726623,0.0,0.0,0.0,54269194.63613709
2024-09-09,55949299.58780055,44006619.08224476,61694477.782364786,55949299.58780055,55949299.58780055,-2887748.2687722873,-2887748.2687722873,-2887748.2687722873,-1086491.7805200636,-1086491.7805200636,-1086491.7805200636,-1801256.488252224,-1801256.488252224,-1801256.488252224,0.0,0.0,0.0,53061551.31902826
2024-09-10,55947986.72026622,43071714.37510728,62526027.650657065,55947986.72026622,55947986.72026622,-2723840.869704899,-2723840.869704899,-2723840.869704899,-859143.5992382362,-859143.5992382362,-859143.5992382362,-1864697.270466662,-1864697.270466662,-1864697.270466662,0.0,0.0,0.0,53224145.85056132
2024-09-11,55946673.852731906,44552327.99091823,64338560.56426369,55946673.852731906,55946673.852731906,-1324892.4653110085,-1324892.4653110085,-1324892.4653110085,572021.3035171871,572021.3035171871,572021.3035171871,-1896913.768828196,-1896913.768828196,-1896913.768828196,0.0,0.0,0.0,54621781.3874209
2024-09-12,55945360.98519759,45517821.42368778,63754863.52451738,55945360.98519759,55945360.98519759,-1474066.139019734,-1474066.139019734,-1474066.139019734,423331.83240448165,423331.83240448165,423331.83240448165,-1897397.9714242157,-1897397.9714242157,-1897397.9714242157,0.0,0.0,0.0,54471294.84617785
2024-09-13,55944048.11766327,46151837.10947005,63810169.68199392,55944048.11766327,55944048.11766327,-1199984.5865650158,-1199984.5865650158,-1199984.5865650158,666336.9238912859,666336.9238912859,666336.9238912859,-1866321.5104563017,-1866321.5104563017,-1866321.5104563017,0.0,0.0,0.0,54744063.531098254
2024-09-14,55942735.25012895,44602924.903144754,63232557.99579163,55942735.25012895,55942735.25012895,-1546934.6540125431,-1546934.6540125431,-1546934.6540125431,257615.59947324704,257615.59947324704,257615.59947324704,-1804550.2534857902,-1804550.2534857902,-1804550.2534857902,0.0,0.0,0.0,54395800.5961164
2024-09-15,55941422.38259463,44934821.40349156,63007284.96142462,55941422.38259463,55941422.38259463,-1687311.2239235274,-1687311.2239235274,-1687311.2239235274,26329.7204722072,26329.7204722072,26329.7204722072,-1713640.9443957342,-1713640.9443957342,-1713640.9443957342,0.0,0.0,0.0,54254111.1586711
2024-09-16,55940109.51506031,43936673.01804852,62611593.13887593,55940109.51506031,55940109.51506031,-2682311.167994142,-2682311.167994142,-2682311.167994142,-1086491.7805200515,-1086491.7805200515,-1086491.7805200515,-1595819.3874740913,-1595819.3874740913,-1595819.3874740913,0.0,0.0,0.0,53257798.34706617
2024-09-17,55938796.647525996,44837922.463748075,63306960.259994574,55938796.647525996,55938796.647525996,-2313083.79304694,-2313083.79304694,-2313083.79304694,-859143.5992361633,-859143.5992361633,-859143.5992361633,-1453940.1938107768,-1453940.1938107768,-1453940.1938107768,0.0,0.0,0.0,53625712.85447906
2024-09-18,55937483.77999167,45994855.29914893,63898312.17191293,55937483.77999167,55937483.77999167,-719407.3454854427,-719407.3454854427,-719407.3454854427,572021.3035145478,572021.3035145478,572021.3035145478,-1291428.6489999904,-1291428.6489999904,-1291428.6489999904,0.0,0.0,0.0,55218076.43450623
2024-09-19,55936170.912457354,46070944.67959695,65010819.457765676,55936170.912457354,55936170.912457354,-688873.9664694295,-688873.9664694295,-688873.9664694295,423331.83240472124,423331.83240472124,423331.83240472124,-1112205.7988741507,-1112205.7988741507,-1112205.7988741507,0.0,0.0,0.0,55247296.945987925
2024-09-20,55934858.04492304,46629316.471188106,65286586.87479445,55934858.04492304,55934858.04492304,-254261.44543707996,-254261.44543707996,-254261.44543707996,666336.9238911748,666336.9238911748,666336.9238911748,-920598.3693282547,-920598.3693282547,-920598.3693282547,0.0,0.0,0.0,55680596.599485956
2024-09-21,55933545.17738872,46828300.703198195,64844897.26713344,55933545.17738872,55933545.17738872,-463620.0215791724,-463620.0215791724,-463620.0215791724,257615.59947342466,257615.59947342466,257615.59947342466,-721235.6210525971,-721235.6210525971,-721235.6210525971,0.0,0.0,0.0,55469925.15580955
2024-09-22,55932232.309854396,46280632.68167171,64912122.27586475,55932232.309854396,55932232.309854396,-492605.95433596894,-492605.95433596894,-492605.95433596894,26329.720472663055,26329.720472663055,26329.720472663055,-518935.67480863206,-518935.67480863206,-518935.67480863206,0.0,0.0,0.0,55439626.35551843
